post,comment,like,total_count,max_delta,last_person_event,max_delta_period_start,max_delta_period_end,id
536,5522,5507,11565,"22 days, 2:09:39",2013-02-08 03:16:01,2013-02-08 03:16:01,2013-03-02 05:25:40,4622
763,6149,6886,13798,"22 days, 2:25:26",2013-02-08 03:00:14,2013-02-08 03:00:14,2013-03-02 05:25:40,6780
1876,5657,6543,14076,"22 days, 2:40:20",2013-02-08 02:45:20,2013-02-08 02:45:20,2013-03-02 05:25:40,8207
1271,5105,6361,12737,"22 days, 2:40:23",2013-02-08 02:45:17,2013-02-08 02:45:17,2013-03-02 05:25:40,8993
130,7595,8252,15977,"22 days, 2:41:07",2013-02-08 02:44:33,2013-02-08 02:44:33,2013-03-02 05:25:40,9280
1556,5485,6478,13519,"22 days, 2:51:18",2013-02-08 02:34:22,2013-02-08 02:34:22,2013-03-02 05:25:40,5764
994,10433,7613,19040,"22 days, 3:04:04",2013-02-08 02:21:36,2013-02-08 02:21:36,2013-03-02 05:25:40,1697
338,4152,5172,9662,"22 days, 3:11:28",2013-02-08 02:14:12,2013-02-08 02:14:12,2013-03-02 05:25:40,951
363,6084,6735,13182,"22 days, 3:17:37",2013-02-08 02:08:03,2013-02-08 02:08:03,2013-03-02 05:25:40,2415
2141,2820,5138,10099,"22 days, 3:33:00",2013-02-08 01:52:40,2013-02-08 01:52:40,2013-03-02 05:25:40,1033
711,7621,7269,15601,"22 days, 3:35:05",2013-02-08 01:50:35,2013-02-08 01:50:35,2013-03-02 05:25:40,6969
806,1392,2471,4669,"22 days, 3:44:02",2013-02-08 01:41:38,2013-02-08 01:41:38,2013-03-02 05:25:40,5000
528,4703,5894,11125,"22 days, 3:56:11",2013-02-08 01:29:29,2013-02-08 01:29:29,2013-03-02 05:25:40,5396
1740,4521,7092,13353,"22 days, 4:00:38",2013-02-08 01:25:02,2013-02-08 01:25:02,2013-03-02 05:25:40,9237
316,4210,6248,10774,"22 days, 4:10:40",2013-02-08 01:15:00,2013-02-08 01:15:00,2013-03-02 05:25:40,6806
638,5512,7668,13818,"22 days, 4:24:32",2013-02-08 01:01:08,2013-02-08 01:01:08,2013-03-02 05:25:40,3368
189,1437,2632,4258,"22 days, 4:24:57",2013-02-08 01:00:43,2013-02-08 01:00:43,2013-03-02 05:25:40,4321
140,709,1354,2203,"22 days, 4:29:52",2013-02-08 00:55:48,2013-02-08 00:55:48,2013-03-02 05:25:40,3585
89,6447,4703,11239,"22 days, 4:36:27",2013-02-08 00:49:13,2013-02-08 00:49:13,2013-03-02 05:25:40,6424
685,2906,4575,8166,"22 days, 4:37:15",2013-02-08 00:48:25,2013-02-08 00:48:25,2013-03-02 05:25:40,2519
665,7477,8301,16443,"22 days, 4:37:59",2013-02-08 00:47:41,2013-02-08 00:47:41,2013-03-02 05:25:40,8368
1941,5324,8144,15409,"22 days, 4:48:05",2013-02-08 00:37:35,2013-02-08 00:37:35,2013-03-02 05:25:40,723
1611,2802,4131,8544,"22 days, 5:04:49",2013-02-08 00:20:51,2013-02-08 00:20:51,2013-03-02 05:25:40,8197
231,456,536,1223,"22 days, 5:07:51",2013-02-08 00:17:49,2013-02-08 00:17:49,2013-03-02 05:25:40,3942
519,5464,6299,12282,"22 days, 5:18:21",2013-02-08 00:07:19,2013-02-08 00:07:19,2013-03-02 05:25:40,3827
1288,3211,4930,9429,"22 days, 12:48:51",2013-02-10 09:41:46,2010-02-20 11:20:35,2010-03-15 00:09:26,4965
617,6493,7657,14767,"22 days, 13:44:10",2013-02-12 07:47:01,2010-02-01 10:32:08,2010-02-24 00:16:18,7342
3131,7807,8595,19533,"22 days, 16:16:40",2013-02-13 04:45:34,2010-02-01 10:32:08,2010-02-24 02:48:48,9995
1607,4053,4017,9677,"22 days, 17:03:29",2013-02-11 09:54:15,2010-02-01 10:32:08,2010-02-24 03:35:37,6256
668,9152,5240,15060,"22 days, 17:25:51",2013-02-07 11:59:49,2013-02-07 11:59:49,2013-03-02 05:25:40,1668
1844,6423,6395,14662,"22 days, 17:27:21",2013-02-07 11:58:19,2013-02-07 11:58:19,2013-03-02 05:25:40,6177
949,3936,3748,8633,"22 days, 17:27:55",2013-02-07 11:57:45,2013-02-07 11:57:45,2013-03-02 05:25:40,6271
1447,7458,7525,16430,"22 days, 17:30:09",2013-02-07 11:55:31,2013-02-07 11:55:31,2013-03-02 05:25:40,8040
1261,5659,8110,15030,"22 days, 17:30:25",2013-02-07 11:55:15,2013-02-07 11:55:15,2013-03-02 05:25:40,1055
699,4682,7349,12730,"22 days, 17:31:15",2013-02-07 11:54:25,2013-02-07 11:54:25,2013-03-02 05:25:40,3053
971,5127,6425,12523,"22 days, 17:31:24",2013-02-07 11:54:16,2013-02-07 11:54:16,2013-03-02 05:25:40,9281
517,792,1195,2504,"22 days, 17:32:48",2013-02-07 11:52:52,2013-02-07 11:52:52,2013-03-02 05:25:40,9612
981,3432,4097,8510,"22 days, 17:33:06",2013-02-07 11:52:34,2013-02-07 11:52:34,2013-03-02 05:25:40,2512
563,7849,10024,18436,"22 days, 17:33:35",2013-02-07 11:52:05,2013-02-07 11:52:05,2013-03-02 05:25:40,953
1192,4606,4884,10682,"22 days, 17:33:39",2013-02-07 11:52:01,2013-02-07 11:52:01,2013-03-02 05:25:40,1545
2339,5044,6669,14052,"22 days, 17:33:50",2013-02-07 11:51:50,2013-02-07 11:51:50,2013-03-02 05:25:40,4944
229,1204,1635,3068,"22 days, 17:35:19",2013-02-07 11:50:21,2013-02-07 11:50:21,2013-03-02 05:25:40,4374
678,1085,1710,3473,"22 days, 17:35:31",2013-02-07 11:50:09,2013-02-07 11:50:09,2013-03-02 05:25:40,7828
791,6964,8401,16156,"22 days, 17:35:43",2013-02-07 11:49:57,2013-02-07 11:49:57,2013-03-02 05:25:40,9433
249,2137,4675,7061,"22 days, 17:36:57",2013-02-07 11:48:43,2013-02-07 11:48:43,2013-03-02 05:25:40,3886
595,7914,9453,17962,"22 days, 17:37:02",2013-02-07 11:48:38,2013-02-07 11:48:38,2013-03-02 05:25:40,2395
38,910,1832,2780,"22 days, 17:37:13",2013-02-07 11:48:27,2013-02-07 11:48:27,2013-03-02 05:25:40,6142
2620,5815,7654,16089,"22 days, 17:37:18",2013-02-07 11:48:22,2013-02-07 11:48:22,2013-03-02 05:25:40,6750
230,2392,4551,7173,"22 days, 17:38:38",2013-02-12 04:02:50,2010-02-01 10:32:08,2010-02-24 04:10:46,9626
326,7133,8662,16121,"22 days, 17:39:05",2013-02-07 11:46:35,2013-02-07 11:46:35,2013-03-02 05:25:40,2046
86,5894,6136,12116,"22 days, 17:40:13",2013-02-07 11:45:27,2013-02-07 11:45:27,2013-03-02 05:25:40,1349
664,4460,6959,12083,"22 days, 17:41:02",2013-02-07 11:44:38,2013-02-07 11:44:38,2013-03-02 05:25:40,4209
516,4654,5798,10968,"22 days, 17:41:36",2013-02-07 11:44:04,2013-02-07 11:44:04,2013-03-02 05:25:40,427
450,4613,4037,9100,"22 days, 17:42:38",2013-02-07 11:43:02,2013-02-07 11:43:02,2013-03-02 05:25:40,6367
477,9498,7596,17571,"22 days, 17:43:16",2013-02-07 11:42:24,2013-02-07 11:42:24,2013-03-02 05:25:40,1953
540,7093,7572,15205,"22 days, 17:44:28",2013-02-07 11:41:12,2013-02-07 11:41:12,2013-03-02 05:25:40,7689
1441,125,317,1883,"22 days, 17:44:48",2013-02-07 11:40:52,2013-02-07 11:40:52,2013-03-02 05:25:40,9012
1127,2253,3103,6483,"22 days, 17:45:17",2013-02-07 11:40:23,2013-02-07 11:40:23,2013-03-02 05:25:40,4883
382,7937,7388,15707,"22 days, 17:45:20",2013-02-07 11:40:20,2013-02-07 11:40:20,2013-03-02 05:25:40,6100
1017,7292,7496,15805,"22 days, 17:46:47",2013-02-07 11:38:53,2013-02-07 11:38:53,2013-03-02 05:25:40,7142
1439,5984,7277,14700,"22 days, 17:48:14",2013-02-07 11:37:26,2013-02-07 11:37:26,2013-03-02 05:25:40,9380
41,4989,5382,10412,"22 days, 17:50:07",2013-02-07 11:35:33,2013-02-07 11:35:33,2013-03-02 05:25:40,6698
47,6491,7369,13907,"22 days, 17:50:16",2013-02-07 11:35:24,2013-02-07 11:35:24,2013-03-02 05:25:40,6152
776,1645,2713,5134,"22 days, 17:53:06",2013-02-07 11:32:34,2013-02-07 11:32:34,2013-03-02 05:25:40,3934
18,2318,2575,4911,"22 days, 17:53:07",2013-02-07 11:32:33,2013-02-07 11:32:33,2013-03-02 05:25:40,1604
161,645,1148,1954,"22 days, 17:53:27",2013-02-07 11:32:13,2013-02-07 11:32:13,2013-03-02 05:25:40,2361
276,5803,6124,12203,"22 days, 17:53:48",2013-02-07 11:31:52,2013-02-07 11:31:52,2013-03-02 05:25:40,6033
460,4926,5171,10557,"22 days, 17:55:08",2013-02-07 11:30:32,2013-02-07 11:30:32,2013-03-02 05:25:40,3220
432,6831,6116,13379,"22 days, 17:55:25",2013-02-07 11:30:15,2013-02-07 11:30:15,2013-03-02 05:25:40,1962
1005,1705,3248,5958,"22 days, 17:55:50",2013-02-07 11:29:50,2013-02-07 11:29:50,2013-03-02 05:25:40,2340
1163,6406,5751,13320,"22 days, 17:56:01",2013-02-07 11:29:39,2013-02-07 11:29:39,2013-03-02 05:25:40,2201
1090,5205,5216,11511,"22 days, 17:56:08",2013-02-07 11:29:32,2013-02-07 11:29:32,2013-03-02 05:25:40,367
1799,3769,5935,11503,"22 days, 17:57:14",2013-02-07 11:28:26,2013-02-07 11:28:26,2013-03-02 05:25:40,1474
1962,6746,6847,15555,"22 days, 17:57:18",2013-02-07 11:28:22,2013-02-07 11:28:22,2013-03-02 05:25:40,1082
484,1003,1830,3317,"22 days, 17:58:05",2013-02-07 11:27:35,2013-02-07 11:27:35,2013-03-02 05:25:40,9073
2488,8080,6943,17511,"22 days, 18:00:16",2013-02-07 11:25:24,2013-02-07 11:25:24,2013-03-02 05:25:40,8619
161,5982,7209,13352,"22 days, 18:00:22",2013-02-07 11:25:18,2013-02-07 11:25:18,2013-03-02 05:25:40,5535
1251,4123,6089,11463,"22 days, 18:02:08",2013-02-07 11:23:32,2013-02-07 11:23:32,2013-03-02 05:25:40,8950
1526,6675,9424,17625,"22 days, 18:02:59",2013-02-07 11:22:41,2013-02-07 11:22:41,2013-03-02 05:25:40,959
419,6324,6792,13535,"22 days, 18:06:36",2013-02-07 11:19:04,2013-02-07 11:19:04,2013-03-02 05:25:40,4692
288,4623,4978,9889,"22 days, 18:07:25",2013-02-07 11:18:15,2013-02-07 11:18:15,2013-03-02 05:25:40,6036
536,3309,4810,8655,"22 days, 18:07:27",2013-02-07 11:18:13,2013-02-07 11:18:13,2013-03-02 05:25:40,7256
888,2153,3722,6763,"22 days, 18:07:45",2013-02-07 11:17:55,2013-02-07 11:17:55,2013-03-02 05:25:40,9668
2128,7018,4854,14000,"22 days, 18:07:58",2013-02-07 11:17:42,2013-02-07 11:17:42,2013-03-02 05:25:40,5846
523,744,1497,2764,"22 days, 18:08:34",2013-02-07 11:17:06,2013-02-07 11:17:06,2013-03-02 05:25:40,2808
509,9435,9707,19651,"22 days, 18:10:04",2013-02-07 11:15:36,2013-02-07 11:15:36,2013-03-02 05:25:40,3799
1899,6729,7510,16138,"22 days, 18:10:58",2013-02-07 11:14:42,2013-02-07 11:14:42,2013-03-02 05:25:40,2121
1251,2739,3650,7640,"22 days, 18:11:10",2013-02-07 11:14:30,2013-02-07 11:14:30,2013-03-02 05:25:40,9051
248,1158,2050,3456,"22 days, 18:11:48",2013-02-07 11:13:52,2013-02-07 11:13:52,2013-03-02 05:25:40,5164
1466,6595,6924,14985,"22 days, 18:12:07",2013-02-07 11:13:33,2013-02-07 11:13:33,2013-03-02 05:25:40,3304
668,2977,2616,6261,"22 days, 18:12:28",2013-02-07 11:13:12,2013-02-07 11:13:12,2013-03-02 05:25:40,1017
171,1107,1558,2836,"22 days, 18:12:35",2013-02-07 11:13:05,2013-02-07 11:13:05,2013-03-02 05:25:40,4463
469,4130,5911,10510,"22 days, 18:13:19",2013-02-07 11:12:21,2013-02-07 11:12:21,2013-03-02 05:25:40,7813
610,2187,2504,5301,"22 days, 18:13:42",2013-02-07 11:11:58,2013-02-07 11:11:58,2013-03-02 05:25:40,5304
1934,6402,6857,15193,"22 days, 18:14:24",2013-02-07 11:11:16,2013-02-07 11:11:16,2013-03-02 05:25:40,2006
58,5510,6763,12331,"22 days, 18:14:29",2013-02-07 11:11:11,2013-02-07 11:11:11,2013-03-02 05:25:40,6225
503,3576,6850,10929,"22 days, 18:14:51",2013-02-07 11:10:49,2013-02-07 11:10:49,2013-03-02 05:25:40,6065
333,5368,6562,12263,"22 days, 18:15:17",2013-02-07 11:10:23,2013-02-07 11:10:23,2013-03-02 05:25:40,262
1090,5555,7553,14198,"22 days, 18:15:43",2013-02-07 11:09:57,2013-02-07 11:09:57,2013-03-02 05:25:40,7480
1771,5967,6012,13750,"22 days, 18:15:55",2013-02-07 11:09:45,2013-02-07 11:09:45,2013-03-02 05:25:40,5005
630,6289,6168,13087,"22 days, 18:16:51",2013-02-07 11:08:49,2013-02-07 11:08:49,2013-03-02 05:25:40,7422
226,9567,6793,16586,"22 days, 18:18:16",2013-02-07 11:07:24,2013-02-07 11:07:24,2013-03-02 05:25:40,5581
712,2008,5832,8552,"22 days, 18:18:50",2013-02-07 11:06:50,2013-02-07 11:06:50,2013-03-02 05:25:40,4285
913,4183,4750,9846,"22 days, 18:19:23",2013-02-07 11:06:17,2013-02-07 11:06:17,2013-03-02 05:25:40,7433
687,8476,9214,18377,"22 days, 18:20:51",2013-02-07 11:04:49,2013-02-07 11:04:49,2013-03-02 05:25:40,5818
88,5768,4729,10585,"22 days, 18:21:05",2013-02-07 11:04:35,2013-02-07 11:04:35,2013-03-02 05:25:40,5561
212,5363,5635,11210,"22 days, 18:21:23",2013-02-07 11:04:17,2013-02-07 11:04:17,2013-03-02 05:25:40,3408
674,1717,2982,5373,"22 days, 18:22:32",2013-02-07 11:03:08,2013-02-07 11:03:08,2013-03-02 05:25:40,36
605,4786,6741,12132,"22 days, 18:22:40",2013-02-07 11:03:00,2013-02-07 11:03:00,2013-03-02 05:25:40,512
1698,2394,4874,8966,"22 days, 18:22:50",2013-02-07 11:02:50,2013-02-07 11:02:50,2013-03-02 05:25:40,8327
395,6071,6977,13443,"22 days, 18:27:09",2013-02-07 10:58:31,2013-02-07 10:58:31,2013-03-02 05:25:40,5474
1623,5295,6575,13493,"22 days, 18:27:31",2013-02-07 10:58:09,2013-02-07 10:58:09,2013-03-02 05:25:40,4506
256,8181,6441,14878,"22 days, 18:29:25",2013-02-07 10:56:15,2013-02-07 10:56:15,2013-03-02 05:25:40,9509
1562,6618,6331,14511,"22 days, 18:30:15",2013-02-07 10:55:25,2013-02-07 10:55:25,2013-03-02 05:25:40,5563
1208,1238,1777,4223,"22 days, 18:30:29",2013-02-07 10:55:11,2013-02-07 10:55:11,2013-03-02 05:25:40,3400
639,5188,4695,10522,"22 days, 18:31:21",2013-02-07 10:54:19,2013-02-07 10:54:19,2013-03-02 05:25:40,548
275,8497,6872,15644,"22 days, 18:32:19",2013-02-07 10:53:21,2013-02-07 10:53:21,2013-03-02 05:25:40,1099
745,4194,7411,12350,"22 days, 18:32:38",2013-02-07 10:53:02,2013-02-07 10:53:02,2013-03-02 05:25:40,6876
357,1761,1882,4000,"22 days, 18:32:38",2013-02-07 10:53:02,2013-02-07 10:53:02,2013-03-02 05:25:40,334
313,634,1056,2003,"22 days, 18:32:46",2013-02-07 10:52:54,2013-02-07 10:52:54,2013-03-02 05:25:40,6433
108,660,1067,1835,"22 days, 18:33:03",2013-02-07 10:52:37,2013-02-07 10:52:37,2013-03-02 05:25:40,7308
175,3575,5706,9456,"22 days, 18:33:03",2013-02-07 10:52:37,2013-02-07 10:52:37,2013-03-02 05:25:40,2546
2714,7521,8572,18807,"22 days, 18:33:08",2013-02-07 10:52:32,2013-02-07 10:52:32,2013-03-02 05:25:40,7874
2407,2830,4524,9761,"22 days, 18:34:10",2013-02-07 10:51:30,2013-02-07 10:51:30,2013-03-02 05:25:40,7171
440,2322,3840,6602,"22 days, 18:34:20",2013-02-07 10:51:20,2013-02-07 10:51:20,2013-03-02 05:25:40,6201
123,4149,5239,9511,"22 days, 18:34:26",2013-02-07 10:51:14,2013-02-07 10:51:14,2013-03-02 05:25:40,3128
923,1646,2731,5300,"22 days, 18:34:28",2013-02-07 10:51:12,2013-02-07 10:51:12,2013-03-02 05:25:40,5621
1025,3213,3368,7606,"22 days, 18:34:58",2013-02-07 10:50:42,2013-02-07 10:50:42,2013-03-02 05:25:40,996
598,3884,5243,9725,"22 days, 18:35:51",2013-02-07 10:49:49,2013-02-07 10:49:49,2013-03-02 05:25:40,6762
87,4029,3572,7688,"22 days, 18:35:56",2013-02-07 10:49:44,2013-02-07 10:49:44,2013-03-02 05:25:40,2563
2596,10694,5828,19118,"22 days, 18:36:55",2013-02-07 10:48:45,2013-02-07 10:48:45,2013-03-02 05:25:40,4940
234,4531,5060,9825,"22 days, 18:37:04",2013-02-07 10:48:36,2013-02-07 10:48:36,2013-03-02 05:25:40,3817
436,4997,5070,10503,"22 days, 18:37:33",2013-02-07 10:48:07,2013-02-07 10:48:07,2013-03-02 05:25:40,752
378,6014,8120,14512,"22 days, 18:37:40",2013-02-07 10:48:00,2013-02-07 10:48:00,2013-03-02 05:25:40,7641
818,5627,4360,10805,"22 days, 18:39:32",2013-02-07 10:46:08,2013-02-07 10:46:08,2013-03-02 05:25:40,4924
482,5772,4887,11141,"22 days, 18:41:56",2013-02-07 10:43:44,2013-02-07 10:43:44,2013-03-02 05:25:40,8747
1513,3386,4955,9854,"22 days, 18:42:52",2013-02-07 10:42:48,2013-02-07 10:42:48,2013-03-02 05:25:40,9938
423,5735,7509,13667,"22 days, 18:43:30",2013-02-07 10:42:10,2013-02-07 10:42:10,2013-03-02 05:25:40,3844
1219,5854,6752,13825,"22 days, 18:46:38",2013-02-07 10:39:02,2013-02-07 10:39:02,2013-03-02 05:25:40,7622
501,1252,4120,5873,"22 days, 18:46:51",2013-02-07 10:38:49,2013-02-07 10:38:49,2013-03-02 05:25:40,4380
1348,6607,5744,13699,"22 days, 18:48:05",2013-02-07 10:37:35,2013-02-07 10:37:35,2013-03-02 05:25:40,6254
165,6070,6541,12776,"22 days, 18:49:11",2013-02-07 10:36:29,2013-02-07 10:36:29,2013-03-02 05:25:40,5447
71,1761,2614,4446,"22 days, 18:49:52",2013-02-07 10:35:48,2013-02-07 10:35:48,2013-03-02 05:25:40,8748
44,3252,3381,6677,"22 days, 18:50:09",2013-02-07 10:35:31,2013-02-07 10:35:31,2013-03-02 05:25:40,7962
2240,2837,4593,9670,"22 days, 18:50:43",2013-02-07 10:34:57,2013-02-07 10:34:57,2013-03-02 05:25:40,9968
1349,5052,5643,12044,"22 days, 18:51:21",2013-02-07 10:34:19,2013-02-07 10:34:19,2013-03-02 05:25:40,9816
123,7324,7427,14874,"22 days, 18:51:36",2013-02-07 10:34:04,2013-02-07 10:34:04,2013-03-02 05:25:40,728
990,5426,6373,12789,"22 days, 18:52:00",2013-02-07 10:33:40,2013-02-07 10:33:40,2013-03-02 05:25:40,8309
121,3875,4731,8727,"22 days, 18:52:17",2013-02-07 10:33:23,2013-02-07 10:33:23,2013-03-02 05:25:40,1274
1461,6291,6656,14408,"22 days, 18:52:38",2013-02-07 10:33:02,2013-02-07 10:33:02,2013-03-02 05:25:40,987
1353,7859,7933,17145,"22 days, 18:52:43",2013-02-07 10:32:57,2013-02-07 10:32:57,2013-03-02 05:25:40,8991
468,5767,5547,11782,"22 days, 18:53:12",2013-02-07 10:32:28,2013-02-07 10:32:28,2013-03-02 05:25:40,326
1228,5551,6475,13254,"22 days, 18:54:24",2013-02-07 10:31:16,2013-02-07 10:31:16,2013-03-02 05:25:40,2635
1818,7959,6156,15933,"22 days, 18:54:52",2013-02-07 10:30:48,2013-02-07 10:30:48,2013-03-02 05:25:40,1495
881,6047,7590,14518,"22 days, 18:56:18",2013-02-07 10:29:22,2013-02-07 10:29:22,2013-03-02 05:25:40,7354
93,3464,4073,7630,"22 days, 18:56:28",2013-02-07 10:29:12,2013-02-07 10:29:12,2013-03-02 05:25:40,8781
77,6001,8480,14558,"22 days, 18:57:37",2013-02-07 10:28:03,2013-02-07 10:28:03,2013-03-02 05:25:40,5863
408,3424,3686,7518,"22 days, 18:57:40",2013-02-07 10:28:00,2013-02-07 10:28:00,2013-03-02 05:25:40,6524
692,6769,6182,13643,"22 days, 18:59:24",2013-02-07 10:26:16,2013-02-07 10:26:16,2013-03-02 05:25:40,9512
1547,4603,6364,12514,"22 days, 19:00:32",2013-02-07 10:25:08,2013-02-07 10:25:08,2013-03-02 05:25:40,5784
980,1793,3005,5778,"22 days, 19:00:36",2013-02-07 10:47:06,2010-02-18 09:17:41,2010-03-13 04:18:17,1864
344,1567,2533,4444,"22 days, 19:01:19",2013-02-07 10:24:21,2013-02-07 10:24:21,2013-03-02 05:25:40,4802
808,7627,7465,15900,"22 days, 19:01:23",2013-02-07 10:24:17,2013-02-07 10:24:17,2013-03-02 05:25:40,6119
694,5301,5016,11011,"22 days, 19:02:02",2013-02-07 10:23:38,2013-02-07 10:23:38,2013-03-02 05:25:40,5811
55,6067,6293,12415,"22 days, 19:02:38",2013-02-07 10:23:02,2013-02-07 10:23:02,2013-03-02 05:25:40,1206
567,3225,4545,8337,"22 days, 19:02:41",2013-02-07 10:22:59,2013-02-07 10:22:59,2013-03-02 05:25:40,6549
1288,6707,8032,16027,"22 days, 19:02:52",2013-02-07 10:22:48,2013-02-07 10:22:48,2013-03-02 05:25:40,4578
154,3418,3398,6970,"22 days, 19:02:54",2013-02-07 10:22:46,2013-02-07 10:22:46,2013-03-02 05:25:40,6680
632,1775,3717,6124,"22 days, 19:04:25",2013-02-07 10:21:15,2013-02-07 10:21:15,2013-03-02 05:25:40,7600
161,4290,5704,10155,"22 days, 19:05:58",2013-02-07 10:19:42,2013-02-07 10:19:42,2013-03-02 05:25:40,2096
942,6587,6962,14491,"22 days, 19:06:27",2013-02-07 10:19:13,2013-02-07 10:19:13,2013-03-02 05:25:40,1453
3203,6538,7428,17169,"22 days, 19:08:02",2013-02-07 10:17:38,2013-02-07 10:17:38,2013-03-02 05:25:40,557
1170,7921,7674,16765,"22 days, 19:08:19",2013-02-07 10:55:21,2010-02-01 10:32:08,2010-02-24 05:40:27,842
403,799,1407,2609,"22 days, 19:09:12",2013-02-07 10:16:28,2013-02-07 10:16:28,2013-03-02 05:25:40,2195
60,6692,7405,14157,"22 days, 19:09:42",2013-02-07 10:15:58,2013-02-07 10:15:58,2013-03-02 05:25:40,3739
763,3082,7255,11100,"22 days, 19:10:59",2013-02-07 10:14:41,2013-02-07 10:14:41,2013-03-02 05:25:40,4360
243,848,2633,3724,"22 days, 19:12:30",2013-02-07 10:13:10,2013-02-07 10:13:10,2013-03-02 05:25:40,4343
54,2741,2973,5768,"22 days, 19:13:06",2013-02-07 10:12:34,2013-02-07 10:12:34,2013-03-02 05:25:40,4928
992,6468,5776,13236,"22 days, 19:13:51",2013-02-07 10:11:49,2013-02-07 10:11:49,2013-03-02 05:25:40,135
2421,6834,9421,18676,"22 days, 19:15:02",2013-02-07 10:10:38,2013-02-07 10:10:38,2013-03-02 05:25:40,3381
90,5538,5811,11439,"22 days, 19:15:10",2013-02-07 10:10:30,2013-02-07 10:10:30,2013-03-02 05:25:40,7711
210,6580,8405,15195,"22 days, 19:15:13",2013-02-07 10:10:27,2013-02-07 10:10:27,2013-03-02 05:25:40,5845
935,1287,2715,4937,"22 days, 19:18:27",2013-02-07 10:07:13,2013-02-07 10:07:13,2013-03-02 05:25:40,3079
1065,2386,2861,6312,"22 days, 19:20:35",2013-02-07 10:05:05,2013-02-07 10:05:05,2013-03-02 05:25:40,2387
425,6445,7678,14548,"22 days, 19:20:54",2013-02-07 10:04:46,2013-02-07 10:04:46,2013-03-02 05:25:40,6820
836,8871,9557,19264,"22 days, 19:21:39",2013-02-07 10:04:01,2013-02-07 10:04:01,2013-03-02 05:25:40,1734
392,1114,3585,5091,"22 days, 19:22:09",2013-02-07 10:03:31,2013-02-07 10:03:31,2013-03-02 05:25:40,8762
734,8069,8347,17150,"22 days, 19:22:59",2013-02-07 10:02:41,2013-02-07 10:02:41,2013-03-02 05:25:40,1780
656,731,1512,2899,"22 days, 19:25:00",2013-02-07 10:00:40,2013-02-07 10:00:40,2013-03-02 05:25:40,483
951,3070,4065,8086,"22 days, 19:25:06",2013-02-07 10:00:34,2013-02-07 10:00:34,2013-03-02 05:25:40,3997
925,6015,10213,17153,"22 days, 19:25:09",2013-02-07 10:00:31,2013-02-07 10:00:31,2013-03-02 05:25:40,4544
228,7246,8329,15803,"22 days, 19:25:13",2013-02-07 10:00:27,2013-02-07 10:00:27,2013-03-02 05:25:40,3898
1084,3946,4640,9670,"22 days, 19:27:29",2013-02-07 09:58:11,2013-02-07 09:58:11,2013-03-02 05:25:40,9277
122,2779,4577,7478,"22 days, 19:28:36",2013-02-07 10:26:17,2010-02-01 10:32:08,2010-02-24 06:00:44,976
503,7077,6630,14210,"22 days, 19:28:42",2013-02-07 09:56:58,2013-02-07 09:56:58,2013-03-02 05:25:40,6295
759,9771,6764,17294,"22 days, 19:29:11",2013-02-07 09:56:29,2013-02-07 09:56:29,2013-03-02 05:25:40,6233
197,9056,6373,15626,"22 days, 19:29:54",2013-02-07 09:55:46,2013-02-07 09:55:46,2013-03-02 05:25:40,366
172,5112,7546,12830,"22 days, 19:29:58",2013-02-07 09:55:42,2013-02-07 09:55:42,2013-03-02 05:25:40,7757
802,3685,2626,7113,"22 days, 19:30:00",2013-02-07 09:55:40,2013-02-07 09:55:40,2013-03-02 05:25:40,146
1042,5596,5712,12350,"22 days, 19:30:34",2013-02-07 09:55:06,2013-02-07 09:55:06,2013-03-02 05:25:40,6537
1433,4098,6844,12375,"22 days, 19:34:06",2013-02-07 09:51:34,2013-02-07 09:51:34,2013-03-02 05:25:40,9546
1361,6848,7243,15452,"22 days, 19:34:18",2013-02-07 09:51:22,2013-02-07 09:51:22,2013-03-02 05:25:40,7293
178,1304,2175,3657,"22 days, 19:34:22",2013-02-07 09:51:18,2013-02-07 09:51:18,2013-03-02 05:25:40,6434
313,6046,6660,13019,"22 days, 19:34:50",2013-02-07 09:50:50,2013-02-07 09:50:50,2013-03-02 05:25:40,541
208,6107,6242,12557,"22 days, 19:35:34",2013-02-07 09:50:06,2013-02-07 09:50:06,2013-03-02 05:25:40,9664
3007,10149,10805,23961,"22 days, 19:36:59",2013-02-07 09:48:41,2013-02-07 09:48:41,2013-03-02 05:25:40,5330
2195,7634,7248,17077,"22 days, 19:37:32",2013-02-07 09:48:08,2013-02-07 09:48:08,2013-03-02 05:25:40,8117
2092,9326,6261,17679,"22 days, 19:38:07",2013-02-07 09:47:33,2013-02-07 09:47:33,2013-03-02 05:25:40,6263
145,5054,6520,11719,"22 days, 19:38:36",2013-02-07 09:47:04,2013-02-07 09:47:04,2013-03-02 05:25:40,7875
1244,2853,3432,7529,"22 days, 19:39:40",2013-02-07 09:46:00,2013-02-07 09:46:00,2013-03-02 05:25:40,495
2292,3816,4373,10481,"22 days, 19:39:42",2013-02-07 09:45:58,2013-02-07 09:45:58,2013-03-02 05:25:40,1454
1655,7653,7719,17027,"22 days, 19:39:45",2013-02-07 09:45:55,2013-02-07 09:45:55,2013-03-02 05:25:40,434
27,840,1184,2051,"22 days, 19:40:14",2013-02-07 09:45:26,2013-02-07 09:45:26,2013-03-02 05:25:40,6430
156,2164,1945,4265,"22 days, 19:41:14",2013-02-07 09:44:26,2013-02-07 09:44:26,2013-03-02 05:25:40,3459
